polarity,content,content_clean
-1,"Este día sera, muy pero muy largo ..",este da sera muy pero muy largo
1,"Fue una muy pero muy agradable platica, espero repetirlo",fue una muy pero muy agradable platica espero repetirlo
-1,"Son las 2 de la tarde y apenas me di cuenta que no traigo nada del ""kit"" para año nuevo .. Ni siquiera el bóxer rojo.",son las 2 de la tarde y apenas me di cuenta que no traigo nada del kit para ao nuevo ni siquiera el bxer rojo
0,A veces me gustaría que a novia le gustara Disney tanto como a mi. Salen nuevas pelis o avances y necesito fangirlear,a veces me gustara que a novia le gustara disney tanto como a mi salen nuevas pelis o avances y necesito fangirlear
-1,Hoy no es un buen día para mi,hoy no es un buen da para mi
0,"Que gane el Madrid, pero que mi Ochoa no salga tan mal parado",que gane el madrid pero que mi ochoa no salga tan mal parado
1,"@AssenethSoto no es eso amor, es que yo no iba contigo pues por eso no está padre el avión... Jajaja... TE AMO , ya regresate",no es eso amor es que yo no iba contigo pues por eso no est padre el avin jajaja te amo ya regresate
1,Esperando que sea un buen jueves por la noche,esperando que sea un buen jueves por la noche
-1,"@TrujiYo @reporteropro al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",al menos ya va ir preso el tuyo sigue feliz de la vida plagiando textos
-1,Será que en serio alguien puede dormir tanto,ser que en serio alguien puede dormir tanto
1,Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6,viendo al gran joselitoysuorquesta en wantannight lindo jueves por
0,"@natyamezcua hay pues hay que ver que hacemos para vernos, te extraño, no quiero que te alejes",hay pues hay que ver que hacemos para vernos te extrao no quiero que te alejes
-1,"Que enfermería tenemos, Gareth Bale se podría perder el clásico",que enfermera tenemos gareth bale se podra perder el clsico
1,"Fiesta bananera, día de la cerveza, Semana 14, último día de eeriencia y así no quieren que me vaya de parranda?",fiesta bananera da de la cerveza semana 14 ltimo da de eeriencia y as no quieren que me vaya de parranda
-1,Creo que soy muy rencorosa,creo que soy muy rencorosa
1,"Simplemente tengo una lesión en el talón, pero tengo que hacer recuperación igual estoy bien",simplemente tengo una lesin en el taln pero tengo que hacer recuperacin igual estoy bien
0,@2891891cap aaaaaaah bueno algun dia igual te vas a anotar en la mia vas a ver. Ya voy a caer con tacos de 30cm,aaaaaaah bueno algun dia igual te vas a anotar en la mia vas a ver ya voy a caer con tacos de 30cm
1,@Adri_tranqui gracias ! que tengas un lindo día también !,gracias que tengas un lindo da tambin
-1,Solo entré a tw a confirmar la noticia y de verdad fue lo peor! no paro de llorar,solo entr a tw a confirmar la noticia y de verdad fue lo peor no paro de llorar
1,feliz por tener conmigo a mi hermosa familia que dios me los cuide y bendiga siempre #seguimosconfuerza,feliz por tener conmigo a mi hermosa familia que dios me los cuide y bendiga siempre seguimosconfuerza
1,Éramos como el agua y el aceito en un momento pero al final llegamos a mezclarnos en un sentimiento mutuo...,ramos como el agua y el aceito en un momento pero al final llegamos a mezclarnos en un sentimiento mutuo
1,Si la ven díganle que se Pudraa por que si la veo yo le voy a gritar lo que la enfada PUTAAAA jajaja buenos mundo días amanecí Feliz,si la ven dganle que se pudraa por que si la veo yo le voy a gritar lo que la enfada putaaaa jajaja buenos mundo das amanec feliz
-1,"@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.",para nada slo estoy ponindote en tu lugar el de los mediocres q nunca tuvieron una copa mundial
1,"@SandraCauffman Hola Sandrita. No le habia deseado un feliz dia de la madre, tarde pero seguro.¿ Sabe usted si Juno ha tomado mas fotos ?",hola sandrita no le habia deseado un feliz dia de la madre tarde pero seguro sabe usted si juno ha tomado mas fotos
-1,uno sale re feliz de la prepa y de pronto se encuentra con el trafico del mal y no hay cuando llegue a casa,uno sale re feliz de la prepa y de pronto se encuentra con el trafico del mal y no hay cuando llegue a casa
0,"En el examen de geometría me estoy esforzando por un 20, bueno fuera que fuese por mi bien sólo es por que alguien esté orgulloso de mi",en el examen de geometra me estoy esforzando por un 20 bueno fuera que fuese por mi bien slo es por que alguien est orgulloso de mi
1,El #NoaNoaStyle Es lo mejor que ha llegado a @luchalibreaaa @Pagano656 Enhorabuena #SinPayasoNoHayFiesta #ArrePapá,el noanoastyle es lo mejor que ha llegado a enhorabuena sinpayasonohayfiesta arrepap
1,"duermo como los mejores hoy mañana juega el bolso , me falta ella nomas",duermo como los mejores hoy maana juega el bolso me falta ella nomas
0,@eunhyukeeprince por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,por eso yo tambin tengo mis bias y apoyo a los dems pero la mayora del fandom no y pos
0,Lo bueno de ser un sin amigos es que puedo llegar a la hora que quiera a los lugares que quiero visitar.,lo bueno de ser un sin amigos es que puedo llegar a la hora que quiera a los lugares que quiero visitar
-1,Que huevada es trabajar feriado,que huevada es trabajar feriado
1,"@alexjuxx yo quiero un novio como tu una vez dijiste ""Que me procure"" Jajajajajajajaja, no, pero en serio si",yo quiero un novio como tu una vez dijiste que me procure jajajajajajajaja no pero en serio si
-1,"@Kengope oh, yo es que estaba curioso de Google Play Music. Apple Music no me sirve",oh yo es que estaba curioso de google play music apple music no me sirve
0,"Este ciclo en la u, inventare un horario que los sábados tenga clase de 8 am a 10:30 así llegar 11 al todos los sábados al trabajo #chan",este ciclo en la u inventare un horario que los sbados tenga clase de 8 am a 1030 as llegar 11 al todos los sbados al trabajo chan
-1,No cabe duda qe los qe mas quieres son los q mas te lastiman t apuñalan por la espalda perdi a la persona q consideraba mi segunda madre,no cabe duda qe los qe mas quieres son los q mas te lastiman t apualan por la espalda perdi a la persona q consideraba mi segunda madre
1,"@Fressia_Montero ¿por qué ? ¡Tenés 9 días, actividades y muchas películas disponibles para asistir!",por qu tens 9 das actividades y muchas pelculas disponibles para asistir
-1,Me siento tan estúpido de haber abierto una herida ya cicatrizada a alguien que aún me sigue importando.... lo siento,me siento tan estpido de haber abierto una herida ya cicatrizada a alguien que an me sigue importando lo siento
-1,"@Combate_ATV impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....",impresionante lo que hizo alejandra por dios que feo que se hagan de rogar pa competir falta de humildad vamos rojo
-1,"@MiBiciPublica Hola! la estación GDL - 111 tiene 2 puertos que no sirven, y los demás siempre están llenos a esta hora.",hola la estacin gdl 111 tiene 2 puertos que no sirven y los dems siempre estn llenos a esta hora
-1,"""No hagan caso de nada de lo que diga Brenda, está tomando Tkt roja desde la 1 pm"" ""y Budweiser desde las 6pm"" atte. Sonia.",no hagan caso de nada de lo que diga brenda est tomando tkt roja desde la 1 pm y budweiser desde las 6pm atte sonia
1,"Buenas noches chitos y chitas de mi TL.  Que sueñen bonito, así como con a yo",buenas noches chitos y chitas de mi tl que sueen bonito as como con a yo
0,Jajajja recién. Me acuerdoo que ayer me metieron un galletaso jajaja,jajajja recin me acuerdoo que ayer me metieron un galletaso jajaja
1,@Pagano656 #NoaNoaStyle es uno de los mejores luchadores que ha llegado a @luchalibreaaa Yo tengo el gusto de seguirlo hace 4 años,noanoastyle es uno de los mejores luchadores que ha llegado a yo tengo el gusto de seguirlo hace 4 aos
-1,Que horrible ser tan Celosa,que horrible ser tan celosa
0,2 meses que parecen una eternidad. no sabes como me haces falta mi querida abuelita,2 meses que parecen una eternidad no sabes como me haces falta mi querida abuelita
-1,Mierda porque es tan difícil decidir en que casa vivir? Hay pros y contras en cada una,mierda porque es tan difcil decidir en que casa vivir hay pros y contras en cada una
-1,Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa,despus de una semana comiendo en mxico a un precio ridculo lo ltimo q hara es ir a la feria gastonmica lluviaencasa
-1,Esta súper raro por que el año pasado vino a buscarme a la puerta de mi casa y yo ya estaba en el camión de regreso a puebla,esta sper raro por que el ao pasado vino a buscarme a la puerta de mi casa y yo ya estaba en el camin de regreso a puebla
1,Días!!! Suelta las viejas creencias. Cambia tu energía. Cruza los límites imaginarios. Usa tu corazón. Libera tu niño interior... Besitos,das suelta las viejas creencias cambia tu energa cruza los lmites imaginarios usa tu corazn libera tu nio interior besitos
-1,"Por gusto redacté un testamento para que Ale se lo publique a Steven ... Gracias Perú, me dejaste misio y encima Ale no publica nada",por gusto redact un testamento para que ale se lo publique a steven gracias per me dejaste misio y encima ale no publica nada
-1,@NachoDantaz Traicionado por la mujer que me dio la vida,traicionado por la mujer que me dio la vida
1,"@old_sound sigue siendo laico, no te preocupes",sigue siendo laico no te preocupes
1,No soy una eerta en la cocina pero lo poco que sé siempre me ah funcionado.,no soy una eerta en la cocina pero lo poco que s siempre me ah funcionado
1,Wooooow que curativo es esto!!!! Me hace parecer menos perra y un poco mas agradable Me gusta,wooooow que curativo es esto me hace parecer menos perra y un poco mas agradable me gusta
-1,"Era un señor de edad y eso. Y pues, es entendible. Pero que feo y difícil debe ser vivir eso",era un seor de edad y eso y pues es entendible pero que feo y difcil debe ser vivir eso
1,Los mejores momentos no tienen foto. #sabado,los mejores momentos no tienen foto sabado
-1,"Neta es súper estresante no traer datos, no puedo ver el vídeo y no puedo tuitearte locamente @ElJuanpaZurita #LocurasEnColombiaJZ",neta es sper estresante no traer datos no puedo ver el vdeo y no puedo tuitearte locamente locurasencolombiajz
-1,@TonsqueAxel @YouTube te extraño como loca,te extrao como loca
-1,"@gvlo2008 de hecho le di a ""Alejandra Zavala"", me fui con la finta de ""Alejandra"" y no leí el apellido, pensé que era la de Tiro con Arco",de hecho le di a alejandra zavala me fui con la finta de alejandra y no le el apellido pens que era la de tiro con arco
-1,Me corte el pelo y me siento demasiado pelona,me corte el pelo y me siento demasiado pelona
1,"No necesitas demasiadas personas para ser feliz, tan sólo a las personas reales que te aprecian por lo que eres. #buenasnoches",no necesitas demasiadas personas para ser feliz tan slo a las personas reales que te aprecian por lo que eres buenasnoches
0,"Al esperar ese mensaje Se decide cual será mi siguiente paso en el destino!,, que nervios",al esperar ese mensaje se decide cual ser mi siguiente paso en el destino que nervios
-1,Empece el año con una gripe bien perra y atascada estoy muriendo gggg 🤧🤧🤧🤧,empece el ao con una gripe bien perra y atascada estoy muriendo gggg
0,Mejor me duermo buenas noches,mejor me duermo buenas noches
-1,Tengo las manos tan congeladas que no quiero trapear,tengo las manos tan congeladas que no quiero trapear
1,"El último día de trabajo, al fin",el ltimo da de trabajo al fin
1,Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes,pero tambien ha sido el ao en el cual mas he viajado y conocido personas excelentes
1,@Eeugenitaa gracias Pippi! (te conté que tu nuevo DT favorito fue mi DT de pendejo?),gracias pippi te cont que tu nuevo dt favorito fue mi dt de pendejo
-1,me tendría que dar igual pero no puedo,me tendra que dar igual pero no puedo
1,@FerrCarrillo ta re grande y Preciosa !! Bien Logrado  ...,ta re grande y preciosa bien logrado
0,Informatica (computación) - 8 No se porque tengo esa nota si yo lo único que hago es entrar a hangouts y chatear con gente rara,informatica computacin 8 no se porque tengo esa nota si yo lo nico que hago es entrar a hangouts y chatear con gente rara
1,@Sari_lm Gracias linda Felíz Navidad!! Disfruta y celebra a nuestro salvador!.,gracias linda felz navidad disfruta y celebra a nuestro salvador
1,"@MHackem @mechibasso Tampoco es para tanto, vienen en pack de 2X1 con vaso incluido y es más costo-efectivo",tampoco es para tanto vienen en pack de 2x1 con vaso incluido y es ms costoefectivo
-1,"Ya hasta me duele la cabeza. Mañana/tarde pesada, pesadísima en la oficina.",ya hasta me duele la cabeza maanatarde pesada pesadsima en la oficina
-1,Vengan a alimentarme una semana... Seré un inútil abandonado,vengan a alimentarme una semana ser un intil abandonado
0,@alvarezvigo12 jajaaja no es real jaja son canciones nomas,jajaaja no es real jaja son canciones nomas
-1,No salí el fin de semana porque hoy tenía examen y salgo del examen y nadie quiere ir por una torta chilena,no sal el fin de semana porque hoy tena examen y salgo del examen y nadie quiere ir por una torta chilena
